471, 471 -281.64 -359.03 6 1;
472, 472 -285.81 -393.59 6 0;
473, 473 -110.29 72.33 9 16;
474, 474 -287.73 -379.01 6 0;
475, 475 -106.17 57.27 10 16;
476, 476 -290.17 -363.31 6 1;
477, 477 -291.88 -351.4 6 1;
478, 478 -104.17 51.46 10 16;
479, 479 -288.82 -343.25 6 1;
480, 480 -98.24 53.35 10 16;
481, 481 -290.45 -331.89 6 2;
482, 482 -291.9 -320.1 6 2;
483, 483 -79.97 61.11 10 16;
484, 484 -279.9 -327.54 6 2;
485, 485 -78.5 54.64 10 16;
486, 486 -287.22 -281.78 6 4;
487, 487 -69.44 54.8 10 16;
488, 488 -297.77 -276.47 6 4;
489, 489 -63.64 49.59 10 16;
490, 490 -299.32 -265.34 6 4;
491, 491 -305.75 -298.3 6 3;
492, 492 -54.94 44.43 10 15;
493, 493 -306.44 -293.18 6 3;
494, 494 -48.73 51.86 11 16;
495, 495 -132.3 -105.97 9 10;
496, 496 -138.33 -85.1 9 11;
497, 497 -41.33 47.5 11 15;
498, 498 -124.09 -81.26 9 11;
499, 499 -56.6 63.33 10 16;
500, 500 -123.76 -68.61 9 11;
501, 501 -129.83 -49.85 9 12;
502, 502 -69.47 71.79 10 16;
503, 503 -132.54 -25.38 9 13;
504, 504 -49.43 75.07 11 16;
505, 505 -140. -0.93 9 14;
506, 506 -149.24 22.33 9 15;
507, 507 -40.21 74.23 11 16;
508, 508 -165.61 36.19 8 15;
509, 509 -32.47 78.53 11 17;
510, 510 -173.42 28.12 8 15;
511, 511 -28.85 65.47 11 16;
512, 512 -165.23 0.32 9 14;
513, 513 -25.21 52.97 11 16;
514, 514 -176.76 9.64 8 14;
515, 515 -193.11 5.62 8 14;
516, 516 -36.63 58.74 11 16;
517, 517 -193.88 -25.56 8 13;
518, 518 -191.67 -34.59 8 12;
519, 519 -41.08 243.09 11 23;
520, 520 -151.54 -48.22 9 12;
521, 521 -20.95 218.62 11 22;
522, 522 -159.8 -61.72 9 12;
523, 523 -206.76 -88.03 8 11;
524, 524 -15.43 208.2 11 21;
525, 525 -211. -65.64 8 11;
526, 526 -16.18 177.91 11 20;
527, 527 -227.4 -39.58 7 12;
528, 528 -224.03 -10. 7 13;
529, 529 -7.6 175.08 11 20;
530, 530 -217.68 9.64 8 14;
531, 531 -3.14 187.98 11 21;
532, 532 69.93 25.87 13 15;
533, 533 7.2 190.34 12 21;
534, 534 62.23 4.71 13 14;
535, 535 47.38 43.28 12 15;
536, 536 20.73 198.75 12 21;
537, 537 41.69 63.81 12 16;
538, 538 32.43 188.76 12 21;
539, 539 38.13 126.93 12 18;
540, 540 40.68 117.89 12 18;
541, 541 47.28 192.7 12 21;
542, 542 24.76 132.07 12 19;
