734, 734 49.53 96.75 9 13;
735, 735 68.89 101.49 9 14;
736, 736 -472.02 -150.97 2 6;
737, 737 -470.35 -128.14 2 7;
738, 738 191.7 -148.36 11 6;
739, 739 -484.8 -129.09 2 7;
740, 740 288.18 346.14 12 21;
741, 741 -478.17 -108.9 2 8;
742, 742 16.12 -117.09 8 6;
743, 743 -492.72 -157.24 2 5;
744, 744 273.77 352.18 12 18;
745, 745 29.94 -107.25 8 6;
746, 746 200.47 450.24 11 20;
747, 747 -518.94 -133.55 1 5;
748, 748 -36.94 -79.57 8 7;
749, 749 -513.82 -165.17 1 4;
750, 750 190.84 438.77 11 20;
751, 751 11.63 -93.8 8 6;
752, 752 -530.22 -171.86 1 4;
753, 753 151.35 444.39 10 20;
754, 754 -532.59 -162.26 1 4;
755, 755 22.9 -70.26 8 7;
756, 756 -546.45 -178.32 1 4;
757, 757 159.82 408.16 10 19;
758, 758 -543.08 -158.4 1 4;
759, 759 13.6 -35.9 8 8;
760, 760 217.21 324.6 11 17;
761, 761 -548.08 -148.43 1 5;
762, 762 5.16 -2.33 8 8;
763, 763 -543.5 -138.64 1 5;
764, 764 237.01 296.7 11 16;
765, 765 -564.51 -151.45 1 5;
766, 766 229.99 307.27 11 16;
767, 767 -576.07 -144.24 1 5;
768, 768 218.66 308.48 11 16;
769, 769 -23.51 40.51 10 10;
770, 770 -580.19 -152.6 1 5;
771, 771 -591.7 -123.52 1 5;
772, 772 -640.52 -192.53 0 4;
773, 773 56.1 6.6 11 9;
774, 774 -628.23 -194.32 0 4;
775, 775 62.53 -21.16 11 8;
776, 776 -634.31 -162.12 0 4;
777, 777 -620.55 -155.72 0 5;
778, 778 37.08 -27.12 11 8;
779, 779 -615.3 -194.34 0 4;
780, 780 -598.38 -193.33 1 4;
781, 781 -581.43 -190.32 1 4;
782, 782 49.1 -103.94 11 6;
783, 783 -563.2 -184.89 1 4;
784, 784 53.99 -119.8 11 5;
785, 785 -576.57 -76.96 1 7;
786, 786 -589.23 -52.97 1 7;
787, 787 64.87 -135.88 11 5;
788, 788 -611.31 -48.22 0 7;
789, 789 84.01 -114.7 12 6;
790, 790 -617.29 -24.91 0 8;
791, 791 -601.32 -8.67 1 8;
792, 792 80.45 -102.54 12 6;
793, 793 -550.17 -35.05 1 8;
794, 794 -567.48 -5.75 1 8;
795, 795 -565.96 13.98 1 9;
796, 796 1. 4.03 10 9;
797, 797 -583.21 37.28 1 10;
798, 798 -611.94 48.81 0 10;
799, 799 997.26 -22.91 26 8;
800, 800 -662.42 143.79 0 12;
801, 801 1. 20.18 10 9;
802, 802 -643.56 145.54 0 12;
803, 803 1. 24.96 10 9;
804, 804 -581.76 81.32 1 11;
805, 805 -389.25 187.81 4 13;
806, 806 1. 47.52 10 10;
807, 807 -380.92 205.08 4 14;
808, 808 -567.12 83.27 1 11;
809, 809 -419.07 179.05 3 13;
810, 810 -423.3 141.39 3 12;
811, 811 -572.95 114.9 1 11;
812, 812 -354. 130.09 5 12;
813, 813 1. 86.59 10 11;
814, 814 -347.56 201.01 5 14;
815, 815 -553.16 114.31 1 11;
816, 816 -374.85 83.42 4 11;
817, 817 -539.31 102.39 2 11;
818, 818 1. 56.1 10 10;
819, 819 -364.28 158.7 4 13;
820, 820 -420.67 127.13 3 12;
821, 821 -553.81 70.58 1 10;
822, 822 514.65 -91.59 19 6;
823, 823 -405.65 125.4 4 12;
824, 824 -522.06 4.16 2 9;
825, 825 -517.14 -24.13 2 8;
826, 826 -492.86 12.71 2 9;
827, 827 -481.24 27.03 2 9;
828, 828 -522.11 104.29 2 11;
829, 829 -525.94 130.11 2 12;
830, 830 -527.08 148.56 2 12;
831, 831 -529.39 166.36 2 13;
832, 832 -534.49 185. 2 13;
833, 833 -548.61 183.04 1 13;
834, 834 -512.17 178.81 2 13;
835, 835 -488.77 174.03 2 13;
836, 836 -451.18 184.32 3 13;
837, 837 -388.48 233.75 4 15;
838, 838 -391.86 264.45 4 15;
839, 839 -365.63 227.55 4 14;
840, 840 -340.26 219.41 5 14;
841, 841 -325.19 178.5 5 13;
842, 842 -309.52 225.61 5 14;
843, 843 -307.39 198.48 5 14;
844, 844 -306.68 152.29 5 12;
845, 845 -309.95 114.27 5 11;
846, 846 -325.95 100.7 5 11;
847, 847 -510.71 102.07 2 11;
848, 848 -468.98 112.83 3 11;
849, 849 -445.1 91.18 3 11;
850, 850 -450.26 36.77 3 9;
851, 851 -406.99 73.14 4 10;
852, 852 -415.53 -6.51 4 8;
853, 853 -392.87 -8.82 4 8;
854, 854 -356.39 -1.3 4 9;
855, 855 -360.4 -32.08 4 8;
856, 856 -326.95 -22.5 5 8;
857, 857 -321.06 10.25 5 9;
858, 858 -319.36 49.07 5 10;
859, 859 -300.4 18.52 5 9;
860, 860 -289.21 38.18 6 10;
861, 861 -277.76 19.76 6 9;
862, 862 -284.14 -0.99 6 9;
863, 863 -602.58 223.47 1 14;
864, 864 -602.15 208.92 1 14;
865, 865 90.34 461.3 12 20;
866, 866 136.51 464.54 12 20;
867, 867 150.18 452.63 13 20;
868, 868 167.14 446.76 13 20;
869, 869 166.39 453.55 13 20;
870, 870 166.23 402.71 13 19;
871, 871 168.01 417.99 13 19;
872, 872 176.48 428.27 13 20;
873, 873 182.37 423.72 13 19;
874, 874 181.45 435.61 13 20;
875, 875 185.35 455.63 13 20;
876, 876 527.06 -91.71 19 6;
877, 877 870.37 -70.27 24 7;
878, 878 887.65 -45.17 25 7;
879, 879 905.4 -51.05 25 7;
880, 880 944.87 -20.04 25 8;
881, 881 957.23 -32.26 26 8;
882, 882 977.96 -33.98 26 8;
883, 883 989.89 -59.73 26 7;
884, 884 165.48 170.5 13 13;
885, 885 172.04 163.6 13 13;
886, 886 162.34 190.65 13 13;
887, 887 152.58 205.48 13 14;
888, 888 156.83 211.51 13 14;
889, 889 155.79 221.85 13 14;
890, 890 144.14 233.73 13 15;
891, 891 136.96 263.94 12 15;
892, 892 136.57 280.71 12 16;
893, 893 134.58 305.95 12 16;
894, 894 117.28 335.58 12 17;
895, 895 139.69 320.06 12 17;
896, 896 162.09 308.99 13 16;
897, 897 174.18 240.6 13 15;
898, 898 187.18 244.02 13 15;
899, 899 202.84 248.5 14 15;
900, 900 214.62 252.39 14 15;
901, 901 189.26 162.17 13 13;
902, 902 206.08 167.63 14 13;
903, 903 216.67 169.2 14 13;
904, 904 237.98 175.13 14 13;
905, 905 238.19 350.07 14 18;
906, 906 238.32 343.41 14 17;
907, 907 243.14 356.09 14 18;
908, 908 238.52 377.37 14 18;
909, 909 251.06 379.8 14 18;
910, 910 255.21 357.3 14 18;
911, 911 264.78 346.69 15 17;
912, 912 262.83 336.18 14 17;
913, 913 273.65 326.65 15 17;
914, 914 304.57 328.51 15 17;
915, 915 295.65 317.69 15 17;
916, 916 286.14 307.77 15 16;
917, 917 306.69 305.83 15 16;
918, 918 318.81 309.04 15 16;
919, 919 321.73 314.87 15 17;
920, 920 331.15 315.14 16 17;
921, 921 329.13 352.59 16 18;
922, 922 342.94 343. 16 17;
923, 923 353.71 335.58 16 17;
924, 924 361.68 329.11 16 17;
925, 925 372.94 319.35 16 17;
926, 926 377.17 296.51 16 16;
927, 927 382.36 310.07 16 17;
928, 928 392.02 299.79 17 16;
929, 929 388.93 275.65 17 16;
930, 930 403.97 252.05 17 15;
931, 931 413.54 269.86 17 15;
932, 932 403.5 283.37 17 16;
933, 933 408.37 303.92 17 16;
934, 934 424.94 258.21 17 15;
935, 935 301. 241.88 15 15;
936, 936 298.36 264.8 15 15;
937, 937 304.18 256.37 15 15;
938, 938 325.4 238.43 15 15;
939, 939 336.64 232.45 16 15;
940, 940 347.37 302.29 16 16;
941, 941 357.31 288.34 16 16;
942, 942 359.82 276.86 16 16;
943, 943 364.5 263.23 16 15;
944, 944 355.05 257.08 16 15;
945, 945 234.66 -255.4 14 2;
946, 946 236.81 -267.32 14 2;
947, 947 238.43 -279.67 14 1;
948, 948 240.4 -291.69 14 1;
949, 949 244.43 -316.08 14 0;
950, 950 242.45 -304.17 14 1;
951, 951 200.77 -311.82 13 1;
952, 952 202.68 -323.07 14 0;
953, 953 197.11 -286.77 13 1;
954, 954 198.89 -299.69 13 1;
955, 955 193.88 -261.74 13 2;
956, 956 195.32 -274.31 13 2;
957, 957 -349.45 -394.83 5 -1;
958, 958 -542.33 -239.79 1 2;
959, 959 -544.73 -227.31 1 3;
960, 960 -546.47 -217.06 1 3;
961, 961 -572.16 -244.77 1 2;
962, 962 -575.01 -227.51 1 3;
963, 963 -578.08 -213.14 1 3;
964, 964 -633.75 -253.38 0 2;
965, 965 -635.83 -237.91 0 2;
966, 966 -637.67 -223.45 0 3;
967, 967 -612.06 -218.71 0 3;
968, 968 -609.7 -233.41 0 3;
969, 969 -606.92 -249.45 0 2;
970, 970 -470.98 -77.4 3 7;
971, 971 191.17 -312.42 13 1;
972, 972 918.9 -110.25 25 6;
973, 973 279.37 275.48 15 16;
974, 974 -256.96 -282.24 6 1;
975, 975 292.83 -123.5 15 5;
976, 976 326.33 -120.36 16 5;
977, 977 -629.08 147.82 0 12;
978, 978 168.95 8.7 13 9;
979, 979 -637.6 50.85 0 10;
980, 980 -590.98 7.79 1 9;
981, 981 -581.98 -4.7 1 8;
982, 982 -579.04 -26.29 1 8;
983, 983 -569.2 -45.46 1 7;
984, 984 -605.32 -141.36 0 5;
985, 985 -581.71 -102.17 1 6;
986, 986 -578.52 52.95 1 10;
987, 987 -492.13 102.94 2 11;
988, 988 -463.08 98.84 3 11;
989, 989 -459.82 85.24 3 11;
990, 990 -498.38 -140.04 2 5;
991, 991 174. 20.04 13 9;
992, 992 -143.47 123.57 8 12;
993, 993 -143.47 123.57 8 12;
994, 994 -143.47 123.57 8 12;
995, 995 -187.14 135.83 7 12;
996, 996 -217.68 9.64 7 9;
997, 997 -176.76 9.64 7 9;
998, 998 -176.76 9.64 7 8;
999, 999 -247.64 7.42 6 8;
1000, 1000 -191.67 -34.59 7 7;
1001, 1001 -191.67 -34.59 7 7;
1002, 1002 -243.96 -21.73 6 8;
1003, 1003 -181.37 -80.96 7 6;
1004, 1004 -181.37 -80.96 7 6;
1005, 1005 -181.37 -80.96 7 6;
1006, 1006 -181.37 -80.96 7 6;
1007, 1007 -206.76 -88.03 7 6;
1008, 1008 -138.33 -85.1 8 6;
1009, 1009 -138.33 -85.1 8 6;
1010, 1010 -123.76 -68.61 8 7;
1011, 1011 -69.47 71.79 9 10;
1012, 1012 -69.47 71.79 9 10;
1013, 1013 -26.05 102.16 10 11;
1014, 1014 -26.05 102.16 10 11;
1015, 1015 -26.05 102.16 10 11;
1016, 1016 143.4 161.37 13 12;
1017, 1017 143.4 161.37 13 12;
1018, 1018 189.26 162.17 13 12;
1019, 1019 102.17 112.19 12 11;
1020, 1020 -20.88 -39.69 10 7;
1021, 1021 -20.88 -39.69 10 7;
1022, 1022 -20.88 -39.69 10 7;
1023, 1023 -20.88 -39.69 10 7;
1024, 1024 -20.88 -39.69 10 7;
1025, 1025 87.69 -45.28 8 7;
1026, 1026 22.9 -70.26 7 7;
1027, 1027 22.9 -70.26 7 7;
1028, 1028 124.68 -71.62 9 7;
1029, 1029 124.68 -71.62 9 7;
1030, 1030 124.68 -71.62 9 7;
1031, 1031 124.68 -71.62 9 7;
1032, 1032 257.26 20.8 10 9;
1033, 1033 257.26 20.8 10 9;
1034, 1034 257.26 20.8 10 9;
1035, 1035 257.26 20.8 10 9;
1036, 1036 257.26 20.8 10 9;
1037, 1037 108.85 -33.69 8 8;
1038, 1038 107.61 -62.08 8 7;
1039, 1039 -23.51 40.51 7 9;
1040, 1040 5.16 -2.33 7 8;
1041, 1041 -31.09 -194.35 7 4;
1042, 1042 -31.09 -194.35 7 4;
1043, 1043 -3.32 -186.99 7 4;
1044, 1044 -3.32 -186.99 7 4;
1045, 1045 -3.32 -186.99 7 4;
1046, 1046 -31.09 -194.35 7 4;
1047, 1047 -31.09 -194.35 7 4;
1048, 1048 -31.09 -194.35 7 4;
1049, 1049 -31.09 -194.35 7 4;
1050, 1050 49.76 -180.99 8 4;
1051, 1051 39.14 -165.7 8 5;
1052, 1052 78.49 -173.99 8 4;
1053, 1053 78.49 -173.99 8 4;
1054, 1054 78.49 -173.99 8 4;
1055, 1055 78.49 -173.99 8 4;
1056, 1056 78.49 -173.99 8 4;
1057, 1057 78.49 -173.99 8 4;
1058, 1058 138.26 -130.93 9 5;
1059, 1059 171.81 -124.79 9 5;
1060, 1060 191.7 -148.36 9 5;
1061, 1061 191.7 -148.36 9 5;
1062, 1062 275.3 -124.4 10 5;
1063, 1063 275.3 -124.4 10 5;
1064, 1064 138.26 -130.93 9 5;
1065, 1065 -130.14 -136.43 6 5;
1066, 1066 -130.14 -136.43 6 5;
1067, 1067 -130.14 -136.43 6 5;
1068, 1068 -263.57 11.72 4 9;
1069, 1069 -247.64 7.42 4 8;
1070, 1070 -217.68 9.64 5 8;
1071, 1071 -232.85 -188.67 4 4;
1072, 1072 62.53 -21.16 8 8;
1073, 1073 -53.65 150.3 6 12;
1074, 1074 139.57 -168.92 9 5;
1075, 1075 -287.22 -281.78 4 2;
1076, 1076 -108.28 -256.28 6 3;
1077, 1077 -108.28 -256.28 6 3;
1078, 1078 -108.28 -256.28 6 3;
1079, 1079 -581.76 81.32 0 10;
1080, 1080 237.01 296.7 10 15;
